index,glyph_type,sizeA,sizeB,sizeC
1,circular_progressbar,36,1,82
2,flower,85,100,36
3,circular_progressbar,1,100,14
4,flower,62,100,22
5,sun,1,50,13
6,sun,83,49,34
7,tree_growth,72,67,100
8,candle,98,53,71
9,circular_progressbar,16,26,6
10,beer,90,79,62
