index,glyph_type,sizeA,sizeB,sizeC
1,circular_progressbar,26,38,67
2,flower,1,100,12
3,ripple_wave,41,100,28
4,tree_growth,28,100,75
5,sun,3,100,19
6,flower,23,100,10
7,sun,21,97,10
8,candle,70,86,84
