index,glyph_type,sizeA,sizeB,sizeC
1,flower,1,3,9
2,sun,100,97,92
3,tree_growth,2,8,16
4,candle,88,92,98
5,candle,44,41,32
6,circular_progressbar,82,65,40
7,flower,34,21,2
8,candle,61,74,87
9,sun,29,43,56
10,sun,100,99,98
11,flower,2,28,42
