index,glyph_type,sizeA,sizeB,sizeC
1,candle,85,14,96
2,ripple_wave,64,58,53
3,ripple_wave,63,77,90
4,candle,26,42,68
5,ripple_wave,80,74,59
6,flower,76,65,46
