index,glyph_type,sizeA,sizeB,sizeC
1,sun_cc,41,35,27
2,sun_cc,38,24,20
3,sun_cc,1,5,9
4,sun_cc,67,60,52
5,sun_cc,55,50,41
6,sun_cc,38,56,79
7,sun_cc,30,16,4
8,sun_cc,9,18,41
9,sun_cc,9,18,34
10,sun_cc,7,19,33
11,sun_cc,7,4,1
12,sun_cc,88,78,64
13,sun_cc,3,20,48
14,sun_cc,55,46,35
15,sun_cc,99,77,58
16,sun_cc,69,64,59
17,sun_cc,26,30,36
18,sun_cc,39,51,67
19,sun_cc,66,77,100
20,sun_cc,44,60,78
21,sun_cc,48,57,67
22,sun_cc,29,22,18
23,sun_cc,58,64,76
24,sun_cc,2,20,52
25,sun_cc,34,51,68
26,sun_cc,77,56,29
27,sun_cc,97,99,100
28,sun_cc,23,27,34
29,sun_cc,9,18,25
30,sun_cc,10,6,1
31,sun_cc,20,40,61
32,sun_cc,50,57,63
33,sun_cc,83,79,72
34,sun_cc,87,68,46
35,sun_cc,1,18,39
36,sun_cc,83,91,96
37,sun_cc,74,68,61
38,sun_cc,56,66,88
39,sun_cc,59,42,24
40,sun_cc,41,53,64
41,sun_cc,97,99,100
42,sun_cc,1,7,11
43,sun_cc,16,12,6
44,sun_cc,9,5,1
45,sun_cc,89,93,99
46,sun_cc,100,98,97
47,sun_cc,90,95,100
48,sun_cc,44,59,77
49,sun_cc,8,21,51
50,sun_cc,46,65,90
