index,glyph_type,sizeA,sizeB,sizeC
1,sun,41,47,61
2,beer,18,25,51
3,candle,58,69,68
4,ripple_wave,88,97,100
5,ripple_wave,33,57,74
6,candle,90,30,70
7,beer,94,92,100
